PG.ProteinGroups,0,50,150,300,300_24
Q9BY11,-3.46361568930484,-14.4628107136706,-5.46495632595236,-4.90283054231426,-4.12219069464871
Q15800,-23.2534966642115,-6.81542056944212,-6.11752043193675,-5.2943239265125,-7.13570909551196
Q15858,-2.33543292134976,-23.2534966642115,-14.9641606171092,-11.9766089716272,-5.05120506816287
P20336,-23.2534966642115,-6.4398021846785,-4.89499304540945,-4.85214575231275,-6.19106114284364
Q96CX6,-23.2534966642115,-1.99623147040371,-1.33892207793377,-1.3116207649164,-0.243735492608815
P45983,-23.2534966642115,-7.01920344729371,-4.73862604002287,-4.50204495650667,-6.54533295887263
Q92824,-1.78745567863018,-13.3517417396189,0.43196954220714,-3.39655195172642,-2.98038844347743
P84085,-7.51516053121038,-6.83346207013334,-6.1397471842639,-5.32288258636984,-6.73808384851057
Q8NDV7,-3.01583158255621,-1.22025357497066,-1.51878678608403,-2.19201450391034,-0.617326794685329
Q9BY41,-3.33693589467113,-16.627743102032,-3.52765527396835,-14.702869827105,-14.3558429223922
P49902,-12.6150395963941,-8.37539418176128,-6.16842210614356,-8.02361492132908,-8.19355312215093
O00203,-6.53924019971928,-15.7736031675838,-10.1341089821943,-17.2042069382048,-16.3482127348324
O75792,-10.6615015950353,-1.08596148949163,-2.24083023938738,-2.14078270253233,-2.99393955149011
Q9Y5T5,-13.465857312638,-3.36369617452311,-4.460160400247,-6.08425300578357,-5.08731070087437
Q9NP72,-9.37263005146056,-6.91421092516674,-6.25639082957666,-7.4087995961109,-6.41363419398217
Q9BQE3,-4.79791792384752,-10.4461205512315,-9.09011564736364,-5.0570823574297,-4.71272739190031
Q9H871,-1.31762829590043,0.02372351505187,-0.718610889322751,-0.612349810025161,-0.18887195315131
P49842,-1.65535759859116,-0.0362074433752701,-0.272987126116259,-1.01963585410358,-16.9482598228547
Q13491,-23.2534966642115,-8.61850583258164,-7.07613089054912,-6.05319765218438,-7.50303563013118
Q14011,-12.9210934613208,-7.55828412734027,-6.59038303960446,-7.13920068325469,-7.18981573931143
O75431,-11.2165987668282,-6.46315570400382,-3.38400769398033,-5.76047243942509,-6.053614170118
Q8NBP0,-2.12582624025092,-3.86507816375983,-3.23251312967039,-2.19560814356312,-2.78911729038147
P28288,-10.7716504970942,-5.9129421138674,-5.71615567334499,-5.7500193413687,-6.96612869548181
Q9BZM4,-2.90713160544685,-15.3830627692764,-23.2534966642115,-4.8356393538531,-16.9223558087748
P47972,-1.15082352174863,-10.4668544254414,-14.5380423390952,-13.8010454517142,-14.1406389239229
O15484,-23.2534966642115,-5.64996234358832,-6.75917880614867,-3.99503089963025,-4.74189894736544
Q8NCS7,-3.92997350163912,-2.48440457966325,-4.24178146101654,-3.47894002840313,-3.97065905017568
O15347,-23.2534966642115,-5.81251566798401,-6.41527684690773,-5.78214590346905,-6.51952806862978
P23743,-13.8973715351343,-3.33260446666187,-5.42531417804285,-3.51578067377618,-8.80043813860002
Q7Z434,-5.05715817188966,-3.25053484609565,-3.47990693909852,-23.2534966642115,-23.2534966642115
O95864,-6.91665593103656,-4.44213414856503,-5.65483983398068,-5.86120489483939,-4.61720908509232
Q9NWT1,-3.54437054688786,-2.04396756282371,-1.67221038448018,-2.06504697734793,-2.06495582501003
P82921,-4.39433758007853,-23.2534966642115,-11.3994845836588,-4.02890749883872,-14.4130091556922
Q8IY18,-5.74008958576232,-14.68680802001,-11.9662866189506,-15.059493845657,-14.0096552929957
Q9Y5R8,0.6734246978273,2.03164023687234,0.868901977655211,0.220626213399449,0.220644908272799
Q8N961,-3.4404720638472,-1.07773324331489,-1.57072695329819,-9.58720756799745,-1.07703421523342
O75380,-4.52667037499193,-10.8118364272803,-11.9502007742428,-11.0813527018087,-10.8245863128677
Q8WUA2,-7.13400144638152,-23.2534966642115,-13.1570430390582,-23.2534966642115,-23.2534966642115
Q9Y4C4,-4.61300859470558,-12.0369784684666,-4.65123190132302,-5.27118682477091,-5.65425428613068
P31152,-1.81851076084063,-0.769270117152379,-0.672111319183296,-0.865704435046215,-2.46353249435927
Q14651,-3.82677257446405,-1.63908873644378,-2.99203947691161,-3.22070862209661,-2.84387792821187
Q13569,-8.57826735303158,-5.70216334461865,-13.0630523549545,-5.22377771319567,-7.5432919063042
P61088,-23.2534966642115,-8.76382599399202,-7.63879869886279,-5.6679830747266,-7.47439682953679
Q15742,-3.7742545263428,-23.2534966642115,-13.9598790925811,-16.0253830789949,-16.0240314985951
P61019,-23.2534966642115,-8.62869837606939,-6.27056747438078,-5.54714454268806,-8.94520775969271
Q12797,-4.74586911844575,-2.92009722173907,-3.63512434454479,-5.12291700449444,-3.10403249347293
P52298,0.714773832365488,-0.660908680729516,1.04613488274334,0.217219071740877,0.0463241916736894
O95772,-4.15228488800663,-2.25367231104426,-3.24556142291544,-10.9136119572054,-3.28998095400567
Q9BV68,-4.78888201353301,-1.79479578279179,-4.43768331851831,-3.14432008160363,-23.2534966642115
O14910,-6.0956060893338,-0.135448970257499,1.89990444989571,-2.23093817000257,-2.04124291444899
Q9H777,-3.11432496200564,-23.2534966642115,-3.21591990804633,-3.31721034330639,-7.92349425473723
Q96GW9,-16.1509161625354,-5.65229329407899,-6.31769072155486,-6.25953347636351,-5.65913899395336
Q16698,-8.92709110556469,-12.2165137125501,-10.4922846894283,-9.03875116775036,-10.0220274822678
Q9UH73,-4.13076716622734,-2.6564365197887,-2.39408944718415,-2.97718084412597,-2.51210381112981
P50607,-3.11533201976328,-1.64096120981472,-2.35502870926001,-1.11224658941121,-1.73601231432246
Q92570,-11.8523072272384,-3.38174138693149,-4.54399043346364,-5.46761323501061,-6.12143641348385
Q0PNE2,-0.589577422879944,-23.2534966642115,-0.627272293402255,-0.758870574166114,-12.284439981779
Q8NCA5,-4.54574018821972,-6.47519781018885,-6.49462610166878,-5.68457304803292,-5.30230066852035
O43399,-23.2534966642115,-3.64511701228597,-4.90582240920629,-5.10803349204612,-5.49114611804985
Q02410,-5.10160657414094,-16.1761884418039,-16.8917963838908,-12.8936534044898,-11.5691768052586
Q6Y2X3,-3.35078283349412,0.0226408824494688,-0.989569075313615,-23.2534966642115,-17.4045348313618
P48382,-7.90652094410465,-12.116825103594,-11.8792759439354,-12.6366662615403,-11.4736771626516
Q6P1X6,-8.36373104693642,-23.2534966642115,-23.2534966642115,-13.3787039217101,-14.847504522282
Q10469,-3.15792222436495,-5.32466119122896,-3.7366482652911,-4.18670702845205,-3.95811434819229
Q96EP1,-2.41117740626527,-1.6512208390043,-1.08527124187813,-1.49846165273546,-1.30423229543683
Q9NVM6,-4.43373245980253,-3.42974258494998,-6.03734473814645,-3.61786154296027,-5.30680350436258
O14828,-6.78864910168962,-4.33759682131707,-4.48670970217561,-4.27601600123255,-4.48933375084635
Q96K17,-6.43867135345842,-4.72635910502847,-3.80455403814422,-10.7924750942955,-5.50675300805348
Q68DU8,-10.7920488755431,-5.16537384279092,-2.73640535405098,-2.60533949340364,-3.34290839337887
Q99733,-8.97774747807811,-7.00721784511171,-6.27342848008695,-6.32334304450101,-6.62458752324838
P0CK96,-4.31915049705068,-3.06169432294617,-3.20943605503146,-2.28408136685382,-2.09150399669072
Q9NZV1,0.0001971541801628,-16.5967241265701,-10.6158714459938,-11.0925984183263,-9.93427811767258
Q96MG7,-2.72793588841241,-3.78896746111984,-5.05388293760657,-3.82638906195617,-3.55708281345358
Q6NS38,-6.74224275074963,-3.85325837681175,-14.3424399369082,-5.32330900566541,-4.32241023005365
Q6XQN6,-2.40497049001463,-13.5563564086866,-1.29698771006508,-1.23970341764512,-1.18076160376775
Q9Y315,-6.77098489715204,-23.2534966642115,-11.542940140505,-9.26600785624499,-13.8913883541866
Q9Y2K6,-3.9922007891233,-21.2740752358132,-17.5953583467911,-3.71269026646318,-5.00031109132953
Q6UB98,-5.03495177864551,-12.7083222850868,-12.8986213691072,-12.806358372326,-12.115723130107
Q6NUQ1,-4.77007110739,-23.2534966642115,-23.2534966642115,-4.93250624403021,-4.80435739566562
Q9UGP5,-1.82869668165676,-11.5804185980508,-11.3196453659181,-11.1572257821896,-11.1258808964731
O75695,-0.0001005113166464,-23.2534966642115,-23.2534966642115,-11.3186926182596,-20.5371301440898
O14733,-3.77329469543381,-9.64550463668127,-5.92814363500477,-12.9261347178129,-14.1474317547623
P26373,-7.40930937995117,-12.1243633856704,-11.3884800852167,-12.8325545068459,-11.2680916178496
O14492,-6.35923479824275,-16.0574585034254,-18.0674637154716,-23.2534966642115,-23.2534966642115
P52594,-23.2534966642115,-7.3437970764027,-6.32977222645253,-5.50358443347305,-7.37483265193159
Q96GA7,1.78346397388589,-6.35110358562924,-13.1237975779843,-5.7706256264525,-4.76661991783517
Q96MY1,-8.3547732640734,-23.2534966642115,-5.49179634310115,-4.31364135077114,-6.06946884618775
Q9H4A6,-12.1270146440005,-5.47789227442205,-5.86440222383064,-5.89576373061239,-6.84005321379773
Q9BZ29,-12.9453020107213,-3.5361534078825,-4.907960712723,-3.35238527356659,-3.9103136865924
Q7Z739,-23.2534966642115,-6.00477874908553,-4.78971719928565,-4.59604602457618,-6.69743200788048
Q7L3B6,-5.23298995698535,-13.0854977719541,-13.7030867651067,-2.15879232541217,-2.57792069954274
Q9BQ89,-3.35037108502697,-15.8331301013317,-14.1689388438431,-13.7465721398854,-13.621627635314
Q9NUM4,-5.76949528692447,-4.2968045961525,-3.53034339126376,-7.88022648907744,-5.083565162766
Q8WX77,-4.19822602716299,-5.4003885050673,-5.32183772148698,-5.88423473128413,-6.10937883227587
Q08493,-5.35527545468458,-14.3333764249179,-11.9374937817266,-13.1706992014094,-13.6615453341102
Q7LG56,-5.97002793230729,-23.2534966642115,-12.3065757039972,-11.3684444742585,-11.3613512865598
P78345,-0.620254142149772,-11.9788240701117,-3.48844865211544,-4.26820371026818,-5.26246812958544
P52788,-5.81152084444697,-13.5975500941447,-6.64619636952452,-9.27602980790296,-8.28013871736244
Q8IXM3,-23.2534966642115,-8.37785465858723,-6.96118537260223,-6.74307536261981,-7.19548378454679
Q16539,-10.4120331182907,-0.237268814523057,-0.611279418923171,-0.211454114453201,-0.211428891804913
Q96PB7,-4.08580393734231,-3.58049780580399,-3.59354754211809,-3.0493491268973,-3.75005271361476
Q6P4R8,-3.19857401861784,-12.7920175793487,-11.8305511791729,-10.7361376748566,-11.1997061190539
O75530,-3.70931793232343,-10.1220095795143,-3.1577707837243,-7.13074327279919,-7.15701344434567
Q15788,-5.62353272259948,-9.94787674860412,-3.30759235347081,-4.22119852990087,-4.27752654595584
Q9P0I2,-7.10596391966304,-23.2534966642115,-23.2534966642115,-23.2534966642115,-23.2534966642115
Q9H9Y4,-2.74713910912534,-12.1490759787915,-3.69996844826227,-4.91315394840479,-12.6602196701582
Q9P121,-23.2534966642115,-6.44645864907786,-6.00493176824006,-4.10211752048128,-6.5338847218102
Q75N03,-1.99067495789095,-10.8304593406979,-2.23515153945391,-11.3304410227107,-10.9924640685981
Q9H4K7,-0.246359633141986,0.524810526917467,-0.794996839553633,0.542242830127827,0.410312203862142
Q9UHN1,-5.35162841170778,-23.2534966642115,-23.2534966642115,-23.2534966642115,-23.2534966642115
P54802,-5.39081711033743,-12.3143683794416,-7.55473190276431,-13.7265774592753,-13.3852263509771
Q14149,-11.2583874785201,-4.73456023947002,-4.2950146779483,-6.06462365821606,-4.73753011357548
P55209,-11.4211531142211,-8.43958537173033,-6.92910617518703,-6.33152048809135,-8.15535140668039
Q14576,-23.2534966642115,-8.49368762854979,-5.90218148523934,-6.02651800230218,-6.95465887898938
Q9BX66,-11.0364169004642,-6.00823872738481,-6.23521495480469,-5.44649692120279,-6.1417661730484
Q9H2J4,-7.55243968366009,-12.4839916612944,-12.8636079338951,-7.20369321526715,-4.66269159299511
Q5J8M3,-4.21000997693366,-2.38626964238166,-2.40117833610485,-2.48844014517312,-2.48831790409372
Q9NTM9,-7.73074423853414,-11.8163359164631,-12.5500664383136,-9.58119670572037,-8.96594482057542
P48739,-23.2534966642115,-6.54826653522993,-6.2379235940921,-5.40229587702533,-8.72812831666506
Q9UKD2,-23.2534966642115,-1.44824772033836,-3.98971665872743,-4.34688073165851,-3.34567353880685
Q9H5I1,-3.88221857287425,-16.379681167732,-3.22812769210214,-23.2534966642115,-16.8421833069009
Q9UPW8,-5.61643592468635,-11.4506651461843,-11.6302122170261,-9.94051203355619,-11.5802842080236
Q9H6U8,-8.85664508224924,-12.5867445669121,-6.41353093127338,-10.0198264060687,-9.41672332522069
Q66PJ3,-3.41959597557278,-6.44357562087602,-2.78831634329132,-5.99773033568269,-5.99483702217867
Q9NZR1,-3.45948340785576,-8.4688072107461,-4.50766483725822,-5.02779604602765,-8.94274298283411
P62277,-4.54596239729463,-8.05580383896014,-12.5283154160992,-16.4894612506013,-15.2328880690349
Q06455,-4.42278256114695,-13.1028283699019,-23.2534966642115,-23.2534966642115,-23.2534966642115
Q96DA6,-6.66817120209825,-12.0282034722002,-8.37000509650413,-23.2534966642115,-23.2534966642115
Q9BTY7,1.52362290676491,-5.73956578243692,-1.99795448985229,-0.224374518033846,-2.83286802952702
P48651,-3.15339634171896,-6.03756129993368,-5.13389916927902,-4.34225331382738,-6.55646659639728
Q8N157,-2.65337807849909,0.25239688146286,-4.0261907512159,-0.203597007603859,-1.20108167028379
P19447,-10.8972541528993,-3.53052951631216,-4.02123122234776,-4.75405397480652,-3.55089881477634
O76039,-1.85692998138476,-3.87793941613744,-3.02400150965312,-3.50265133366897,-2.52219907428585
Q96PE2,-23.2534966642115,-4.31641533188863,-6.88617581886121,-7.93282425263455,-6.92811277118104
Q9BT40,-6.74043970885512,-17.5733900160739,-23.2534966642115,-23.2534966642115,-7.9943416067739
Q9UQ03,-8.22393019790476,-5.46958991635529,-5.39689528412154,-10.0996014424712,-7.28857437509435
Q8NCN4,-12.0760503719174,-4.97379708988014e-05,-3.12625359299803,-5.68693873354702,-5.68581694568969
Q9UGI6,3.42575337982566,0.34175531889827,-12.5615594937618,0.793243257204231,4.72231451579252
Q9UGN5,-6.12528812863972,-4.62964627651537,-3.97981936853992,-5.40873828551321,-5.38125445091578
Q92769,-8.65370773757131,-23.2534966642115,-23.2534966642115,-23.2534966642115,-23.2534966642115
Q15025,2.23296359327541,3.12854905753357,-23.2534966642115,-13.8405255144058,-13.975594560244
O00505,-3.73785779558719,-3.21823815157495,-3.19244783233822,-3.28193222970214,-3.53049750966406
Q9HD45,-23.2534966642115,-8.06291876203883,-4.93772052596386,-5.73072557355941,-6.78275456986521
Q92963,-2.62855308794071,-6.27481364167477,-12.725084751402,-4.12801892618445,-4.96132309087246
Q9NYJ8,-5.01031918913882,-23.2534966642115,-23.2534966642115,-23.2534966642115,-23.2534966642115
Q15293,-5.33751388881677,-12.4409200811043,-11.6160159718143,-12.2956582087129,-13.1284215435191
Q13185,-23.2534966642115,-6.72219155701465,-4.0101274791153,-4.14604938201979,-5.67884061700856
Q70EL1,-2.39186003846367,-10.6237139104783,-11.6436591149392,-3.78062310378899,-3.78646840560323
Q8TDN6,-11.266393514629,-2.95856825168417,-3.37129015400608,-5.28312485811635,-4.19796725097766
Q9UJC5,-8.67846428321861,-23.2534966642115,-7.66082805478823,-9.60765343971875,-9.59075732993746
Q9H999,-1.74321709894493,-11.7438306145758,-3.21815502604474,-1.18948317577607,-1.14373148106681
Q13243,-8.90026546202405,-2.56190026302954,-4.54654287744938,-4.64135136030684,-5.15206091279844
P57772,-8.83097526979296,-12.4405294594713,-6.11637485785737,-12.1414117722938,-11.7582558232881
Q13003,-11.870260553157,-2.00870590663741,-2.23365731743116,-3.34598935964658,-2.71808892738709
O43402,-12.5553517128465,-5.03531219355174,-5.5747891793576,-7.08715617742467,-4.94468695244514
Q14320,-6.31282725926191,-23.2534966642115,-4.82076194967793,-6.97941736379187,-6.04424431546035
Q08999,-5.72862339321272,-3.94446149046909,-6.57250731214971,-5.04887574217911,-4.64364035792624
Q9UJ83,-5.27994092258345,-2.99040095726694,-9.85141444734993,-2.84129788600519,-3.01022223636696
Q14681,-2.1963364944393,-5.20931116094299,-1.44727261995675,-3.51775972684241,-3.4046060369382
Q6PI48,-5.40609185733406,-10.6668326622967,-11.0391361561235,-6.78051207677187,-7.60225490482936
P51687,-10.8920482912035,-2.75153896051294,-3.45724325477208,-4.62524087947537,-4.61489787416297
Q8N4T8,-3.81552119615953,-14.9588966872613,-14.8415569309281,-16.5699328848992,-14.5550424837071
Q9P0K9,-3.29003668878583,-23.2534966642115,-3.49740629954443,-6.99802650939152,-6.99319817408476
P17405,-6.05537440364038,-23.2534966642115,-9.36785808802225,-23.2534966642115,-8.70677709835086
O43741,-11.4502689543127,-2.10894420161261,-1.62744395063575,-3.10960496704551,-2.63637094887496
P49903,-12.8705637828893,-7.74209197793528,-7.726521751688,-7.30922982385889,-7.36215858463274
Q99504,-9.74504410992141,-0.86278379763544,-8.62259251750953,-3.41617561900304,-3.01545421528322
O15118,-2.6884840671534,-5.76420161587933,-3.70740267726289,-4.9777873437289,-6.19982775631031
Q16854,-2.93701490246935,-0.787012363809045,-3.32619462412901,-2.74605234617594,-1.41887533925943
Q96PN7,-1.42971103727787,-2.09960081166218,-2.42666081337741,-2.54432148108579,-2.54419441243816
Q8N2F6,-4.71542748296512,-14.8447543574527,-15.1827123267182,-14.0326733631667,-12.7455591206248
Q13564,-7.75301746632029,-5.21269423863842,-12.0303384670444,-5.74240688419926,-6.5762534257394
Q9H5U6,-11.3060749575472,-2.13172300367615,-1.37055495508311,-2.75292164644642,-3.17910799581815
P20337,-23.2534966642115,-6.25988818438294,-4.43329788885326,-3.61403281756232,-5.22139576318406
P51523,-2.26642951593863,-12.6804277911819,-11.474684231492,-11.4701744094807,-1.50096245668695
Q8TCU6,-4.38437948001481,-13.3768599701997,-11.2535358052924,-5.69819071489627,-10.9469937360155
Q8IZU2,-3.58813098911629,0.281036243802416,-4.81955156100668,-5.13908523374866,-4.70383477974418
Q9NWS0,-1.16361188192422,-0.784518558970188,-1.27849012983125,-2.3013670793709,-2.04225508314728
Q8N9N5,-0.424635151443395,-3.10064293263964,-2.68862605818809,-12.7427588813917,-12.6714992271979
P10588,-3.41548833039393,-13.9854125850182,-10.6087287379659,-11.7795682708313,-12.2269043699381
Q96FS4,-3.08829820789006,-14.563664775494,-13.3737456633185,-10.6418737704372,-14.2618013653549
Q13257,-3.00260257431731,-23.2534966642115,-11.663828862906,-3.59252893930524,-4.08485051469602
P54259,-3.45358414470043,-14.9790750929005,-15.2455985434125,-5.923108816251,-12.1082742463018
Q14CX7,-6.61664728934005,-14.5258154874206,-13.3848428342305,-6.04778722973368,-11.205331748853
O60216,-14.1346340742456,-7.84906223614173,-7.61114901136644,-6.37408466495768,-6.99006405911969
Q9Y6G5,-4.0174445358269,-6.5405034063168,-9.62014215302208,-11.7439499494589,-5.6458247732818
Q9ULC3,-5.43612807978329,-23.2534966642115,-6.65632692530942,-7.64445833562488,-7.64010625941779
Q96PZ0,-12.1148840577379,-6.60491673295131,-7.22751010971838,-7.9211967223028,-6.97736545418401
Q15910,-2.9527503003204,-13.593511606095,-3.48034880616785,-3.71800928678744,-4.8590999718146
Q8ND82,-8.46431880283265,0.491984659751547,0.535241674238137,-2.61334336385135,0.237060098003423
Q96IV0,-12.3123153727567,-6.26608094811335,-7.27966662422807,-6.77896640582046,-5.81306733172443
Q9Y5Z7,-2.18061251216391,-13.0120767153019,-13.8343622491945,-3.25882586840373,-15.2949544867833
Q6PUV4,-8.69741385273356,-6.97944215963648,-10.5416140109665,-6.03032865828782,-7.51746474766951
A6NNY8,-6.71313034761408,-5.68948789398556,-11.0750989491071,-4.79567465835524,-4.88699270944177
Q96DH6,-7.74928244607598,-5.71088071959805,-6.03405062065522,-7.45514498842311,-8.42572416879223
Q8WVZ9,-15.8934668578217,-6.01817414221006,-4.42947968505144,-5.97382997526375,-4.98862649718002
Q9BU76,3.86618866266555,-2.50468622871908,-1.22861072991902,3.95602761673877,3.62513176000382
Q6PI98,-5.93642927985481,-13.7372632149113,-7.65044546677009,-11.6988809251751,-7.53776828950799
Q96BY9,-2.74601405357068,-23.2534966642115,-6.36739213116996,-10.796228819759,-11.7280602807598
Q5T7V8,0.730221944899045,-2.30399834975547,-2.43141073278744,-1.2691937445513,-1.13733302654983
P17706,-5.5397944662832,-3.05073287093377,-2.92528064503303,-5.11461166804007,-4.64922485024282
P30040,-8.67726954355824,-11.15716165856,-9.0163603412167,-23.2534966642115,-23.2534966642115
Q96AC1,-11.4237991231656,-6.0563329406252,-4.89352538680513,-5.04242384586596,-5.63807547905966
P51692,-7.2194252144803,-2.67958291603594,-2.004411749452,-3.41804224415157,-3.95207500062648
O76024,-2.2653698342465,-10.6161716377186,-4.2082054652424,-2.62811360636626,-14.6192456063534
O60568,-4.43788443934817,-8.1034729142935,-6.86633421019716,-8.30817419732407,-8.31779457558859
Q92540,-4.61188021592192,-13.595417366776,-13.0556106706465,-15.5125616028827,-13.3374889878986
Q155Q3,-3.13846038602159,-2.65808448651406,-2.32819269011878,-2.00641033720305,-2.2572366291886
P48051,-1.83283059606572,-10.340438221139,1.60861641734034,-2.53386132233791,-2.60275711396776
Q5BJH7,-5.59130984541299,-21.8389790755796,-16.6981900922947,-23.2534966642115,-18.7624158929746
Q8N612,-3.35037539582621,-6.54078384114909,-5.02468970572464,-11.0982731168825,-12.9098368601153
Q9P2U8,-8.83990368321174,-23.2534966642115,-23.2534966642115,-4.56234775703814,-4.68458432801111
Q8N8R5,-6.49310729631772,-13.9404902561266,-14.933574026109,-6.11532061342692,-8.40147472475732
O43683,-1.80731454205679,-12.3694264592762,-3.07449860142624,-14.193821135094,-12.2270759787569
O43829,-3.26439986343805,-5.62000564152002,-19.0797426063129,-3.32731707802927,-3.11794451424099
Q9P219,-8.64035899189889,-2.3734004157147,-13.1528627090978,-12.6816992343308,-4.94962636981028
Q9HC38,-13.8090562600641,-7.80755241702468,-6.47968717908437,-6.2323080474664,-6.75009430335367
P62829,-3.99323971692987,-11.3804499995008,-11.5061721672398,-8.79600716641597,-9.70810039869836
Q96EZ8,-4.05534299533659,-13.4954437898587,-4.21292822185066,-3.46835419628855,-3.39682813919507
Q06546,-5.09461612239079,-12.6062416932041,-15.4934598276548,-23.2534966642115,-15.0958141920682
Q8NFG4,-5.40301702019656,-13.3976671250871,-12.9905007691822,-5.4103343105043,-6.73417822089005
Q9Y2G5,-3.27215303322856,-2.5213464634918,-3.56434389855107,-2.47104567539582,-2.48227149129451
Q9Y2K9,-2.86993812426084,-8.50540721882391,-12.2260605363229,-3.48062495434454,-4.6917833214846
Q04760,-7.93793436675089,-3.73410139186722,-6.58121559272218,-4.31082453441896,-7.44747842342123
Q8IZQ5,-3.97124304168634,-10.0481412724022,-8.06830547715397,-8.44088747118802,-8.11223500821198
P20338,-8.68934097785132,-3.95180617326731,-12.8125644791815,-6.29890393479671,-6.61384552249929
Q8TCU4,-3.2915563946462,-12.2524905875507,-10.042313208626,-11.1606795395651,-11.3453708275331
P53671,-13.5971303764199,-7.0422646824486,-4.05138739119002,-7.57148307637111,-6.65619677501057
Q8IYR6,-9.09218273438096,-5.1133433138821,-4.50045426839031,-5.64541318831977,-5.40304652666452
Q7L8J4,-6.25831915260096,-2.32237709260188,-7.337750942526,-3.96424271127631,-12.0869256534995
Q99439,-0.748491076477275,-4.40105878318872,-3.63665663802234,-12.6779068683731,-13.3091674997194
Q9H6E4,-4.39416656519928,-23.2534966642115,-5.19649936049002,-11.456481067552,-4.94624200174507
Q9UNA4,-4.08896672741932,-2.85411407703462,-5.54485860792238,-5.928638100518,-5.83148986075323
Q92520,-23.2534966642115,-7.42743671182196,-7.75172762148257,-6.27789581929027,-6.48792850458929
O14782,-5.83741710225195,-1.45462061962711,-3.04835200316178,-9.76199740397173,-2.87273519419253
Q8IUL8,-2.92395399726985,-3.8632169019888,-3.3097987526735,-4.78644503711955,-5.78134020145721
Q5TCY1,-5.62215317302873,-10.9073135532784,-8.01039349376995,-9.51416465098143,-7.07047030665502
Q15375,-5.6147885276124,-23.2534966642115,-10.5960577321208,-6.23227846519801,-6.3009631199178
Q9UHQ1,-4.79574473862112,-1.04734617141981,-1.81736697099448,-2.93604370669313,-1.43247522901647
Q86YH6,1.87314891205792,-14.4941781501629,-11.7147862373327,-15.2515221037381,-3.16617977330461
Q9UFN0,-12.2865949940841,-5.87919717060025,-7.93797099308652,-6.88199371991296,-6.4373124151568
Q9P1Y6,-7.14571727911537,-15.3779671155097,-7.97619379367031,-6.84864547615034,-12.5389421155939
O00767,-2.5354425473669,-3.4380470380193,-9.4491663350165,-11.1483856329683,-23.2534966642115
Q7Z3E2,-3.19671372519401,-8.9521202455259,-5.32092972501344,-4.34111911792057,-4.12848096701066
A2AJT9,-4.75043882062247,-2.75868318960781,-15.2660365437925,-14.3129649498705,-13.9263472699342
Q9BV35,-11.763434215698,-1.50270878205316,-4.4211129528814,-2.08274578154109,-1.91219120639077
Q96PY6,-2.13720756904478,-8.50922522377491,-3.37794746562604,-3.54811556952275,-5.54844050349888
Q9Y5F7,-1.11358956831766,-0.244963647962949,-2.54244106470502,-2.90651521266087,-3.62065432281916
Q00973,-1.92028739839039,-3.62748198055617,-2.58137370852494,-10.9579393007959,-2.44595846402234
Q8IXQ4,-2.65441690679916,-3.97041297805695,-3.27640059200361,-2.45150311572626,-2.47499884974356
Q6ZN54,-4.46125337175552,-3.21295169130303,-2.53100051208142,-3.22408648659419,-1.9109911809785
Q04206,-6.1387174829724,-23.2534966642115,-4.59714600385372,-23.2534966642115,-23.2534966642115
Q7Z7H5,-2.69965690281825,0.0090803424133172,-0.463470735443087,-1.1360472240167,-2.13531168286506
Q76B58,-6.11917973979379,-12.6932736949129,-10.7379339956725,-10.1653613178419,-6.93219718100404
