PG.ProteinGroups,0,50,150
O60347,-1.04336817106431,-23.2534966642115,-0.809675627846345
Q86X02,-11.1832351237574,-3.27438086666444,NA
O43913,-11.8750444752793,-3.97384149706411,-3.58266529336614
Q9H3K2,-15.5424715766083,-5.53366939119811,-4.42499194411398
Q5EBM0,-0.326245736116661,-2.23463697112629,-1.16408137651031
O14818,-10.9428864773499,-8.28031564560604,-6.8983297300252
Q9UBF8,-8.92260083517639,-2.42948338262534,-12.4461373282211
P07602,-15.7265327733275,-6.64401683065466,-4.74632255326762
Q14155,-9.80315873606991,-6.83197393830642,-6.81876745774655
Q9H2V7,-15.8936422400855,-5.80782212146609,-5.87244269764996
Q16342,-4.914357251155,-11.4995701873878,-11.0478768617086
O75716,-5.33734250595352,-15.7039363932474,-15.7823424428846
Q8N9I0,-3.35571473032599,-11.9735248002627,-6.99109225178956
Q5TC82,-15.9309945446691,-2.97714937156521,-3.3090369766178
P60484,-4.79416428066171,-14.7054499271189,-11.9748383932966
O95502,-23.2534966642115,-4.86007049684883,-4.6031064382426
Q5FWE3,-4.09867366421444,-15.5159941637172,-23.2534966642115
O95822,-6.33363307455833,-3.9912711961736,-6.96871177789196
Q9Y5V3,-9.82153559471468,-3.74186592361604,-2.61743250804599
P18669,-9.40285802388419,-7.4651819524832,-6.61538353182957
Q9HCD6,-10.9905721386116,-6.345617751009,-6.66880621368892
Q14103,-14.1345367904204,-8.17029130836892,-7.66814097481781
Q9BY11,-3.46361568930484,-14.4628107136706,-5.46495632595236
Q15800,-23.2534966642115,-6.81542056944212,-6.11752043193675
Q15858,-2.33543292134976,-23.2534966642115,-14.9641606171092
P20336,-23.2534966642115,-6.4398021846785,-4.89499304540945
Q96CX6,-23.2534966642115,-1.99623147040371,-1.33892207793377
P45983,-23.2534966642115,-7.01920344729371,-4.73862604002287
Q92824,-1.78745567863018,-13.3517417396189,0.43196954220714
P84085,-7.51516053121038,-6.83346207013334,-6.1397471842639
Q8NDV7,-3.01583158255621,-1.22025357497066,-1.51878678608403
Q9BY41,-3.33693589467113,-16.627743102032,-3.52765527396835
P49902,-12.6150395963941,-8.37539418176128,-6.16842210614356
O00203,-6.53924019971928,-15.7736031675838,-10.1341089821943
O75792,-10.6615015950353,-1.08596148949163,-2.24083023938738
Q9Y5T5,-13.465857312638,-3.36369617452311,-4.460160400247
Q9NP72,-9.37263005146056,-6.91421092516674,-6.25639082957666
Q9BQE3,-4.79791792384752,-10.4461205512315,-9.09011564736364
Q9H871,-1.31762829590043,0.02372351505187,-0.718610889322751
Q9HCP0,-23.2534966642115,0.677911589101808,NA
Q92673,-10.2605734985878,-1.64457304462985,NA
P49842,-1.65535759859116,-0.0362074433752701,-0.272987126116259
Q13491,-23.2534966642115,-8.61850583258164,-7.07613089054912
Q14011,-12.9210934613208,-7.55828412734027,-6.59038303960446
O75431,-11.2165987668282,-6.46315570400382,-3.38400769398033
Q8NBP0,-2.12582624025092,-3.86507816375983,-3.23251312967039
O94812,-23.2534966642115,-4.94460930307645,NA
P28288,-10.7716504970942,-5.9129421138674,-5.71615567334499
Q9BZM4,-2.90713160544685,-15.3830627692764,-23.2534966642115
Q9NZN3,-16.0887725548405,-2.64763206575896,-6.76448431872608
P47972,-1.15082352174863,-10.4668544254414,-14.5380423390952
O15484,-23.2534966642115,-5.64996234358832,-6.75917880614867
Q8NCS7,-3.92997350163912,-2.48440457966325,-4.24178146101654
O60613,-10.3555200166215,-0.349743323355716,-1.36608752346549
Q5JTZ9,-11.0055746237916,-4.46473405762483,NA
O15347,-23.2534966642115,-5.81251566798401,-6.41527684690773
P23743,-13.8973715351343,-3.33260446666187,-5.42531417804285
Q7Z434,-5.05715817188966,-3.25053484609565,-3.47990693909852
O95864,-6.91665593103656,-4.44213414856503,-5.65483983398068
Q9NWT1,-3.54437054688786,-2.04396756282371,-1.67221038448018
P82921,-4.39433758007853,-23.2534966642115,-11.3994845836588
Q8IY18,-5.74008958576232,-14.68680802001,-11.9662866189506
Q9Y5R8,0.6734246978273,2.03164023687234,0.868901977655211
Q8N961,-3.4404720638472,-1.07773324331489,-1.57072695329819
Q15436,-11.7626002795667,-6.41753133267625,NA
Q9P2W9,-23.2534966642115,-3.98568485122858,NA
O75380,-4.52667037499193,-10.8118364272803,-11.9502007742428
Q8WUA2,-7.13400144638152,-23.2534966642115,-13.1570430390582
Q9Y4C4,-4.61300859470558,-12.0369784684666,-4.65123190132302
P31152,-1.81851076084063,-0.769270117152379,-0.672111319183296
Q14651,-3.82677257446405,-1.63908873644378,-2.99203947691161
Q13569,-8.57826735303158,-5.70216334461865,-13.0630523549545
P61088,-23.2534966642115,-8.76382599399202,-7.63879869886279
Q15742,-3.7742545263428,-23.2534966642115,-13.9598790925811
P61019,-23.2534966642115,-8.62869837606939,-6.27056747438078
Q12797,-4.74586911844575,-2.92009722173907,-3.63512434454479
P52298,0.714773832365488,-0.660908680729516,1.04613488274334
O95772,-4.15228488800663,-2.25367231104426,-3.24556142291544
Q9BV68,-4.78888201353301,-1.79479578279179,-4.43768331851831
O14910,-6.0956060893338,-0.135448970257499,1.89990444989571
P40925,-23.2534966642115,-8.39789344872759,NA
P28715,-13.7329826447504,-2.74121269108186,NA
Q9H777,-3.11432496200564,-23.2534966642115,-3.21591990804633
Q9BPY3,-14.233171609209,-2.8143617804238,NA
Q96GW9,-16.1509161625354,-5.65229329407899,-6.31769072155486
Q0VG06,-12.5686828650984,-4.87026787067575,-5.33754136009225
Q16698,-8.92709110556469,-12.2165137125501,-10.4922846894283
Q9UH73,-4.13076716622734,-2.6564365197887,-2.39408944718415
P50607,-3.11533201976328,-1.64096120981472,-2.35502870926001
Q92570,-11.8523072272384,-3.38174138693149,-4.54399043346364
Q0PNE2,-0.589577422879944,-23.2534966642115,-0.627272293402255
O00154,-14.063664055246,-8.02476252797977,NA
Q8NCA5,-4.54574018821972,-6.47519781018885,-6.49462610166878
O43399,-23.2534966642115,-3.64511701228597,-4.90582240920629
Q02410,-5.10160657414094,-16.1761884418039,-16.8917963838908
Q8TEY7,-11.7047173694432,-3.61139291973722,NA
Q6Y2X3,-3.35078283349412,0.0226408824494688,-0.989569075313615
P0DPB6,-23.2534966642115,-4.95140587030166,NA
P48382,-7.90652094410465,-12.116825103594,-11.8792759439354
Q6P1X6,-8.36373104693642,-23.2534966642115,-23.2534966642115
Q04837,-15.2114409804504,-7.63348383880011,-7.94579657883362
Q10469,-3.15792222436495,-5.32466119122896,-3.7366482652911
Q96EP1,-2.41117740626527,-1.6512208390043,-1.08527124187813
Q8TC12,-16.9079660477324,-7.42194120026657,NA
Q9NVM6,-4.43373245980253,-3.42974258494998,-6.03734473814645
O14828,-6.78864910168962,-4.33759682131707,-4.48670970217561
Q96K17,-6.43867135345842,-4.72635910502847,-3.80455403814422
Q68DU8,-10.7920488755431,-5.16537384279092,-2.73640535405098
Q99733,-8.97774747807811,-7.00721784511171,-6.27342848008695
P0CK96,-4.31915049705068,-3.06169432294617,-3.20943605503146
Q8N475,-12.9796712046853,-3.95224555368661,-6.16174244471317
P51148,-12.8963056710536,-4.06324840421771,NA
Q9P1Q0,-12.5056233493847,-4.50129060806715,NA
Q9NZV1,0.0001971541801628,-16.5967241265701,-10.6158714459938
P58400,-11.8428260566586,0.999940394589569,NA
Q15771,-23.2534966642115,-6.48136305061408,-5.43097701047567
Q96MG7,-2.72793588841241,-3.78896746111984,-5.05388293760657
Q6NS38,-6.74224275074963,-3.85325837681175,-14.3424399369082
Q6XQN6,-2.40497049001463,-13.5563564086866,-1.29698771006508
Q8IX04,-14.7789415714429,-5.35644690813217,NA
Q9Y315,-6.77098489715204,-23.2534966642115,-11.542940140505
Q9Y2K6,-3.9922007891233,-21.2740752358132,-17.5953583467911
Q6UB98,-5.03495177864551,-12.7083222850868,-12.8986213691072
Q6NUQ1,-4.77007110739,-23.2534966642115,-23.2534966642115
Q9UGP5,-1.82869668165676,-11.5804185980508,-11.3196453659181
O75695,-0.0001005113166464,-23.2534966642115,-23.2534966642115
O14733,-3.77329469543381,-9.64550463668127,-5.92814363500477
P26373,-7.40930937995117,-12.1243633856704,-11.3884800852167
Q9BTA9,-23.2534966642115,-5.19816937018476,NA
Q8NFH8,-11.8336089359561,-0.960818537149371,NA
O14492,-6.35923479824275,-16.0574585034254,-18.0674637154716
Q4ZG55,-14.0287275445121,-5.95846099661539,NA
P30566,-14.8166635257061,-5.65051568014888,NA
Q7L8C5,-13.8135694786437,-4.0435974513259,NA
P49840,-16.8882520915778,-6.45030044303748,NA
P52594,-23.2534966642115,-7.3437970764027,-6.32977222645253
Q96JA1,-11.9136205593277,-3.338857542671,NA
Q96GA7,1.78346397388589,-6.35110358562924,-13.1237975779843
Q96MY1,-8.3547732640734,-23.2534966642115,-5.49179634310115
Q9H4A6,-12.1270146440005,-5.47789227442205,-5.86440222383064
Q9BZ29,-12.9453020107213,-3.5361534078825,-4.907960712723
Q7Z739,-23.2534966642115,-6.00477874908553,-4.78971719928565
P48454,-11.316129760334,-6.89302568524963,NA
Q7L3B6,-5.23298995698535,-13.0854977719541,-13.7030867651067
Q9BQ89,-3.35037108502697,-15.8331301013317,-14.1689388438431
O14656,-18.2519891639785,-5.60212410535307,NA
Q9NUM4,-5.76949528692447,-4.2968045961525,-3.53034339126376
Q9BZK7,-10.7304434996178,-2.74458373675616,NA
Q8WX77,-4.19822602716299,-5.4003885050673,-5.32183772148698
Q08493,-5.35527545468458,-14.3333764249179,-11.9374937817266
Q7LG56,-5.97002793230729,-23.2534966642115,-12.3065757039972
Q03426,-14.3595788094686,-7.0372072724726,NA
P78345,-0.620254142149772,-11.9788240701117,-3.48844865211544
Q96QD9,-23.2534966642115,-6.41771467930821,-6.40338212086684
P52788,-5.81152084444697,-13.5975500941447,-6.64619636952452
Q8IXM3,-23.2534966642115,-8.37785465858723,-6.96118537260223
Q16539,-10.4120331182907,-0.237268814523057,-0.611279418923171
Q96PB7,-4.08580393734231,-3.58049780580399,-3.59354754211809
Q6P4R8,-3.19857401861784,-12.7920175793487,-11.8305511791729
O75530,-3.70931793232343,-10.1220095795143,-3.1577707837243
Q9H8Y8,-16.2573860397781,-3.53495108288063,NA
Q15788,-5.62353272259948,-9.94787674860412,-3.30759235347081
Q9P0I2,-7.10596391966304,-23.2534966642115,-23.2534966642115
O75864,-13.2656629839696,-5.465107542128,NA
P18615,-10.9241846406361,-5.06543671360977,NA
Q9H9Y4,-2.74713910912534,-12.1490759787915,-3.69996844826227
Q9P121,-23.2534966642115,-6.44645864907786,-6.00493176824006
Q75N03,-1.99067495789095,-10.8304593406979,-2.23515153945391
Q9H4K7,-0.246359633141986,0.524810526917467,-0.794996839553633
Q9UHN1,-5.35162841170778,-23.2534966642115,-23.2534966642115
Q13163,-11.124314847376,-3.97056734494558,NA
P54802,-5.39081711033743,-12.3143683794416,-7.55473190276431
Q14149,-11.2583874785201,-4.73456023947002,-4.2950146779483
Q9NPI6,-9.11681198845982,-5.11838537931659,-5.82514749057652
P55209,-11.4211531142211,-8.43958537173033,-6.92910617518703
Q14576,-23.2534966642115,-8.49368762854979,-5.90218148523934
Q9BX66,-11.0364169004642,-6.00823872738481,-6.23521495480469
Q9GZT8,-13.5458804295416,-4.81979821988002,-5.0423789106808
P60880,-12.3404453134626,-8.16659147647096,NA
Q8IX30,-11.2142092218585,-3.10504537668237,-2.70424029487509
Q9H2J4,-7.55243968366009,-12.4839916612944,-12.8636079338951
Q5J8M3,-4.21000997693366,-2.38626964238166,-2.40117833610485
P33316,-23.2534966642115,-7.52284138595562,NA
Q8NBJ7,-12.9664858957122,-5.13085894769268,-5.51894803887508
Q9NTM9,-7.73074423853414,-11.8163359164631,-12.5500664383136
P48739,-23.2534966642115,-6.54826653522993,-6.2379235940921
Q9UKD2,-23.2534966642115,-1.44824772033836,-3.98971665872743
Q9H5I1,-3.88221857287425,-16.379681167732,-3.22812769210214
Q5JY77,-14.1903298803899,-4.27617123092844,NA
Q9UPW8,-5.61643592468635,-11.4506651461843,-11.6302122170261
Q9H6U8,-8.85664508224924,-12.5867445669121,-6.41353093127338
P14314,-11.9994071148675,-5.37097068099242,NA
P21953,-12.9581883410208,-4.47985716817998,NA
Q66PJ3,-3.41959597557278,-6.44357562087602,-2.78831634329132
Q8WVF1,-16.7164720277529,-0.18209418103943,-0.782300010850452
Q9NZR1,-3.45948340785576,-8.4688072107461,-4.50766483725822
Q2TBE0,-10.8896422688211,-4.7624598270176,-3.77014175122676
P62277,-4.54596239729463,-8.05580383896014,-12.5283154160992
O75794,-12.4810715849752,-4.88090417953095,NA
