PG.ProteinGroups,P0,P50,P150,P300,P300_24
Q9P1Z2,-7.93346130008943,-6.18277117104356,-4.16389743476297,-4.16636456242045,-3.88641810928627
P56537,-4.78392480956532,-4.32652775135884,-3.25471347665515,-2.8471027289203,-5.66420949246301
Q96BT7,-3.55465548121335,-3.85570853566353,-2.41288554689291,-0.89476423290668,-0.939388766511308
Q9H2S9,-3.03250777924404,-3.23165492898312,-3.22290624528381,-3.13705126516084,-3.08348657890639
Q7Z7L9,-2.91550591853005,-1.97423969855828,-1.63505067635137,-1.63955343372083,-2.22991299390978
Q9Y6M4,-4.48654276562443,-5.67890558474603,-5.13608341756517,-4.7463076995346,-5.03896658378705
Q02410,-7.59797929058533,-23.2534966642115,-7.55491562351344,-9.75967256784974,-9.64506858460441
Q9H4G4,-3.21957711767128,-14.8151764427582,-1.07123493208674,-23.2534966642115,-13.1910688732504
P51798,1.63855271247305,4.53880449555729,2.62426548377349,3.95090437421041,-23.2534966642115
O60493,-7.61245100506103,-8.60649075589069,-8.51631255324937,-6.66556870219255,-0.9256986390065
A6NKD9,-14.0959294081631,-8.00131417700424,-3.47518463262857,-4.86033041304725,-4.71074911442383
Q08623,-4.4538109616556,-4.15873956605075,-4.68593286657123,-4.64887427834059,-4.30846093775298
Q96GA7,-7.98480946126284,-23.2534966642115,-23.2534966642115,-23.2534966642115,-23.2534966642115
Q96PN7,-1.35825476599794,-1.8853024849276,-1.90178499171431,-2.13921205467925,-2.09650706060633
P52630,-12.791121348015,-3.9750441146377,-4.24011958874741,-1.69674120191282,-2.67245685631466
Q8WX77,-5.5141480624771,-5.15379271298844,-3.9236648887502,-3.89761479563753,-3.64120045519637
P05141,-5.30167485721823,-7.53313027171412,-4.91179094418322,-5.58219276067133,-5.78727633013973
Q15366,-7.85093897112663,-8.55455957328789,-6.91608771982692,-6.35577572182183,-7.94399223128251
Q9UBM7,-3.69969913281107,-3.35861403151022,-1.76882009169935,-4.65838265244744,-4.19892727423561
Q96FC7,-5.90608058528328,-6.40946178911304,-5.44425654508994,-4.15136228954201,-5.14731606547295
Q96MX6,-3.61626038150287,-3.65853970282562,-3.83866886984152,-3.41454518746993,-3.65617453294405
Q8IVH8,-4.28585902719718,-4.38137929824319,-3.94696991560725,-3.64870566770858,-3.88667861004949
Q15024,-8.74858492068428,-23.2534966642115,-5.82578190270135,-6.32527509958307,-5.7314189082545
Q9Y2U8,-17.0966335605631,-4.9946856251794,-1.89484272274476,-1.90766626427672,-3.76204078389713
Q5EB52,-11.9304873774928,-3.29448049654018,-4.13089791871062,-2.3307111467042,-2.89515680273537
Q9Y2Q3,-3.69604444867256,-3.34260168698063,-4.09021787597633,-2.01135639941704,-1.08694744746103
Q9BSL1,-7.64540490645004,-23.2534966642115,-23.2534966642115,-6.40562006714276,-7.04465013908607
Q96CX6,-23.2534966642115,-2.70958634038471,-2.46825481341348,-1.72556425799984,-0.358935265765076
O60613,-0.985784855004396,-0.996705264354235,-1.53535983152709,-1.27222933111384,-9.5363261077045
Q9NRR4,-4.85542673071927,-13.4957969882766,-14.034495069072,-3.69352248367362,-23.2534966642115
O00541,-4.5719585220458,-4.87587649680739,-4.64121734259997,-3.40172778293996,-4.19831518994357
O14908,-5.99079453836108,-5.70142093436191,-23.2534966642115,-3.40787226771598,-4.73982858716161
Q96AC1,-4.62008579657752,-4.23008823854588,-4.08265565422435,-4.56571567665966,-4.24807067381213
O95470,-10.961863290844,-6.3272225540188,-5.73989141827228,-5.86955233110808,-5.20761540776008
P48067,-4.79053108261293,-4.36567947292388,-2.8079024960635,-2.86915430627211,-2.489454618287
Q9H7P9,-19.9229276312187,-8.32680100417269,-5.35227936342212,-3.44963303510534,-4.77061630050057
Q9UJC3,-23.2534966642115,-4.79323233181424,-5.99750421191356,-5.79915952560706,-4.82675417850027
Q16342,-6.90848719820057,-11.1200842218058,-11.177735552498,-11.2076137607886,-5.53463960853005
Q5MNZ6,-6.08895492799965,-5.75645790499035,-4.61785668258453,-17.9143614890832,-10.620604445774
P04424,-15.3194625330975,-4.59664736288967,-5.67127462294002,-5.2411069993309,-5.2337856692636
P49759,-2.11554980626718,-2.52378950023736,-3.2744323827305,-2.63278807658676,-2.63158490080946
Q9BVG8,-3.62102030688209,-2.90767850830084,-11.7859296819589,-2.97548952141206,-3.15351335187897
Q9BZJ0,-6.92538626880687,-6.60130557652969,-4.92259393398848,-3.60512427421366,-7.53169434355841
P62330,-12.49210654386,-7.51853700275395,-7.1494653224642,-8.88411499195645,-7.80534564962445
Q76I76,-4.91227657325897,-4.86880760339528,-4.2607474978841,-2.99620685273769,-3.61072416218349
Q99816,-4.53262157400207,-4.69926574689607,-3.23422159451731,-3.68649041377594,-3.24179501185737
O75792,-2.63330922574446,-10.9631388161629,-3.47157784766337,-0.579069687903228,-11.758693016119
Q9NWT1,-2.18398229928568,-2.06378704445063,-2.95321354781869,-2.36534733300731,-0.521005489168804
Q9H5U6,-1.37023530316998,-2.12571486796406,-1.18882639133959,-1.97802832835244,-1.53644301732108
Q9NZV8,-2.55209524373113,-3.15561937782847,-1.09737005978048,-2.43384042467897,-2.29776110959527
Q9BZG8,-0.495132494297861,-0.671925620356366,-0.790768970888234,-0.397793076624353,0.0601145325167648
Q9BYG5,-4.20985221254415,-4.69867197329071,-6.09669782831897,-3.99479558360361,-6.57466975965918
Q9P2F5,-5.14082137210133,-3.03999274895652,-1.48337856427153,-0.406642856222911,-2.5190998481511
Q9Y371,-13.8641662803006,-4.90698681127907,-3.71568272411859,-3.15877368029144,-4.68099377952142
Q68D10,-4.34418023352109,-3.7540395836699,-2.5822421321167,-2.13201488864482,-2.13116446675487
P51570,-3.17095350026621,-3.29554615896075,-3.75642152194957,-2.38969636072854,-2.65121747364794
P06213,-10.6074367674068,-5.61391637142386,-7.25745445764568,-4.6095069093492,-4.29888534695674
Q8WVM0,-7.04812471859095,-11.6108046326106,-2.56973599460826,-4.85183378554562,-4.48129970102169
Q8TCF1,-3.82626998608086,-4.7307342553612,-2.69737211678715,-3.03160986017135,-6.54328891652628
Q99436,-1.36967680512343,-0.966490787242602,-13.1570969681519,-0.954025339799539,-1.47745208621549
P28288,-7.12593833734788,-4.96003518156065,-3.67498227982668,-3.64443180169816,-3.99534663792838
O76041,-4.33074457184495,-3.72447590128123,-2.95122396826115,-3.23209034889499,-3.53748949808344
Q8N8U2,-6.20499727770526,-14.368444109489,-4.19491567207065,-3.19701280243676,-4.39816099460245
Q6ZU65,-4.33111553641178,-3.90173725536321,-3.75911350315457,-10.5291067818127,-10.4291586454491
Q6P4I2,-6.22510558837423,-13.7313118721331,-5.73283667468076,-10.7968608264777,-10.9112106377233
P31327,-4.36502418483651,-3.73935940440465,-13.8030643498469,-23.2534966642115,-3.14225003337236
O76024,-5.4136287384086,-4.45833345757998,-23.2534966642115,-2.68310722750251,-2.82600056752702
O43159,-6.45760727234304,-6.10645319655074,-5.07597649462541,-6.01796157228376,-5.29848642930173
Q9H3H3,-4.16184972958727,-4.29239641850989,-4.05315615234243,-3.81213758533789,-23.2534966642115
Q8NFH3,-5.8494257092844,-5.68932873220978,-6.22254449256803,-4.74601725978034,-4.67392072523333
Q9Y6H5,-5.29753596658233,-15.9258008787347,-23.2534966642115,-23.2534966642115,-16.7210614628602
Q8WVZ9,-5.39968645788099,-4.96608909389322,-4.3183650667331,-3.54360283256816,-4.680372845118
Q4KMQ1,-1.80126039107896,-1.48100263841555,-1.33446839172576,-3.64455349535884,-23.2534966642115
Q8TE04,-7.3823437680815,-4.53669062964618,-2.81473070547043,-3.24592577082192,-4.5159515625116
Q13485,-8.51764069027741,-10.4918816010404,-4.05775343402761,-3.49733883373337,-3.67663689038931
Q7Z6G3,-5.96252043422668,-5.52142166043273,-4.27360333420212,-5.75921049339865,-4.75512141696531
P05388,-13.5477062098212,-8.45258439401833,-6.79057477560145,-6.79832394192027,-7.51965532064828
Q92824,-2.38354916978304,-2.60792353625161,-23.2534966642115,-3.12236330955015,-1.91860318007324
Q02083,-4.20692355888266,-23.2534966642115,-4.51627224135408,-23.2534966642115,-3.25286737966666
Q8N6N3,-12.2329851581944,-6.85081469396102,-5.6037735781827,-5.48808475997769,-8.48300508914963
Q96HN2,-14.3106552077214,-6.59036427603199,-4.90061846057339,-4.94566668730928,-4.84432608822501
O60563,-3.16379994338306,-3.87713936218135,-3.95403593019994,-2.70190679962858,-3.05629705165213
O75317,-1.58654271644956,-1.63216080316177,-11.0315370909018,-3.44236007214569,-3.44025193772929
Q96LT4,-4.55760554059848,-4.69925897998165,-7.34871441467739,-3.76857523248914,-6.20335944582727
O14772,-4.04825595485666,-4.26466270818034,-23.2534966642115,-4.64148326274402,-5.1174861376322
Q9P244,-7.5116467147354,-7.53876250455995,-7.59016430110303,-5.28431647933783,-6.6182364704623
Q15022,-17.6924557697891,-5.59600474430124,-3.94597147874641,-3.489890959324,-3.77672343456921
Q8N9N8,-4.26364664305692,-3.61427443132637,-2.67812924758825,-3.87729914433335,-3.89026798905463
P58166,-4.30074445598759,-4.49356432588457,-4.62394552310044,-4.90428825246751,-4.3930493776031
Q2KHT3,-4.27744996373485,-4.17224256293478,-3.09367090101035,-2.3190402171872,-3.12257518574962
Q14696,-9.14882457276245,-7.80954418552045,-6.68370996714668,-7.41659471894616,-6.88458083046553
O95402,-4.16305120263524,-4.33215811324049,-1.85703351941287,-2.60751301239726,-2.60633072333523
Q6UWY0,0.691282354040477,0.48112609758868,1.93779996133029,-0.121949353259886,-0.216208806503774
Q96GZ6,-8.09798590845671,-23.2534966642115,-4.73333644592357,-8.07794392516364,-8.75925520204732
Q6P1M9,-4.506494480903,-13.7650726751917,-11.941274000048,-2.08772951691986,-15.107814114898
Q00973,-3.37400574769442,-2.90976519722229,-3.83227000549411,-1.65905890554793,-2.11142073267449
Q14232,-6.29376277144712,-9.46128677262295,-12.2773625338691,-7.8288000959545,-7.86445422651996
Q7Z7K6,-7.69291198089752,-7.63545858221087,-6.07342586835147,-7.16720278574811,-7.09689621705114
Q9HA64,-5.51746859322735,-5.36552811673658,-23.2534966642115,-6.96414831596761,-6.76690433003904
A6NIH7,-0.133427187079086,-1.38663559203178,-4.87916627038039,-0.695793840409582,-1.60827954971055
Q96AE7,-3.5038144585354,-3.34377385112756,-2.78743519143088,-2.28686283377897,-2.63885411490735
Q8NBP0,-2.97683882231262,-2.99775623972604,-2.41769153163261,-3.69632962089228,-3.48321605721559
Q9H477,-5.70420822503748,-1.25154982102923,-1.75238707333848,-5.45185058583784,-0.867845536057372
Q9Y2W2,-5.63879159213721,-5.40331504511322,-4.62169655204102,-3.9724542685508,-7.10483307154812
Q9BY11,-4.12239968080562,-3.98103143356396,-3.06920104491824,-2.00293724777022,-4.63078651004262
Q9ULB5,-3.09460344166783,-3.16112771560808,-2.71086994484332,-3.09262373126391,-14.9001206169103
Q8WV74,-1.92755734561602,-2.58203853195016,-2.13788029678435,-1.56254522033497,-1.8064261357401
Q9UBC3,2.83318906054796,2.61417945336733,-12.7499186688326,0.938763543774323,-0.0612394175255873
Q10469,-3.18272671393733,-2.99796148492575,-1.92641457129103,-2.62914511257512,-1.75733370772282
P40121,0.71805586461241,0.610239288451532,0.765560872446984,0.700062884291633,0.543262100087228
Q9Y484,-4.16124384798881,-4.20598349870349,-3.6101022485614,-3.9025508921381,-3.94389149331407
P62750,-5.58043016463794,-5.17617749927081,-8.09875626457908,-7.52319784523466,-7.12343323609894
Q9Y467,-7.89845451503262,-7.1673535719474,-9.95491965841718,-5.96506690648351,-4.97105599771568
O14867,-4.37241593587874,-3.57340022339453,-13.5001520464342,-14.2396531961167,-13.3384392419643
Q9C0K7,-2.41483541939258,-3.2690402862143,-1.64094296694705,-2.42386542296646,-2.73970846495971
Q96A49,-7.14804388182899,-6.08654568291973,-5.46690060164837,-5.0264889160099,-5.22323652446121
P04216,-3.37462691268672,-3.14078661603456,-3.62404382494373,-3.02618547022893,-3.84293268555572
Q9H0R3,-5.26714853117107,-5.32728419372282,-23.2534966642115,-3.39938243989865,-4.02167674337344
Q99439,-5.71567875965869,-4.06326232424926,-3.28669447614685,-6.10038261947412,-4.45357495242879
Q9Y657,-2.01157033787621,-1.6653244597438,-2.89298593497443,-1.63812955496385,-1.90285507044499
Q9UJY4,-5.25920327977923,-6.87763390844291,-6.15513537970557,-4.69867904974394,-2.72904761912047
Q16875,-4.63198645399865,-4.10896446894435,-3.59830420660288,-2.94793980214026,-1.86829118795801
P00441,-9.24504774648881,-7.97082451441199,-6.50747968046493,-5.5691725740479,-7.58100103534662
Q86SE5,-2.14074292923351,-2.11587932625172,-1.93635811440996,-2.17274509547992,-2.01163390844759
Q06203,-5.01422106239206,-5.50262086915492,-7.68888798311096,-6.47590852432725,-6.82525426144603
Q96JQ0,-5.13394759020039,-4.30310781359688,-2.22309884552438,-2.40092659196385,-3.3503213360153
Q9Y5Z7,-3.1827734153011,-2.98656366329478,-2.54546435302696,-1.99049648464984,-2.33394726643813
Q8NDV7,-1.94142763675337,-2.41840632722278,-2.64754259050737,-2.16558881297936,-1.61619835145465
Q7Z7H5,-3.12871368992984,-1.64376934803443,-2.99914133072256,-0.339994673922216,0.212195104427976
Q13490,-7.07003678270316,-14.5301169596122,-4.44922939577368,-3.76888202573311,-4.14150852603588
P27361,-9.34366444007,-6.72847021292717,-2.08910095639398,-5.76794058040347,-6.93279186199065
Q6P1A2,-9.16083599314521,-8.07704533735961,-7.38140367892519,-6.54156361129647,-7.63560135989275
Q13464,-8.89418733885033,-11.0611700345253,-9.9203911278972,-3.38202643291123,-3.38157006742764
P0CJ78,-0.176547867849694,-0.441952644315062,-1.06219215560847,0.645581226456829,-1.24719563118069
Q9Y4C4,-5.9518269304552,-11.9805106401535,-4.47017463449944,-4.3846151248439,-4.61659243410996
Q9BZ72,-14.0128273690424,-8.77643483137632,-4.55420725801395,-3.79125480046983,-5.01414571993877
P82921,-5.01712108694973,-5.10614274160297,-4.56717838125449,-4.35996636024379,-5.30593595748095
Q8WZ74,-9.55660552442125,-6.83814475318472,-4.46750487395358,-6.04074875886957,-5.33071140412472
Q93063,-3.11329410137127,-4.09701344818659,-2.31435085573604,-1.77367989646238,-2.37060982090189
Q8NCW6,-3.38351639090568,-3.29047797185479,-2.89158947521001,-2.30140388463919,-1.50624772592845
Q9BYW2,-3.52018942649128,-3.26456516952426,-4.73945893492972,-2.5691515912753,-2.68110106790335
P22413,-11.8710370041898,0.91038041371129,1.40288095351564,1.29859687369373,0.849651663267668
Q9C0C7,-6.72222578839258,-11.5861514679103,-3.56094795508553,0.208256908163443,-3.08036944161242
Q9UHP3,-6.6430008453577,-12.3637697407515,-12.8834698283316,-23.2534966642115,-13.5447996719253
Q6ZNW5,-2.86457366506847,-2.91953569190996,-3.49238964879523,-3.59532985491865,-3.1509323332604
O14508,-2.06493832178779,-4.22619086106193,-2.67097917378851,1.88202780690026,0.536794608899583
Q08345,-7.70438688987298,-7.98438706367369,-8.02808614872523,-5.22283307506704,-4.25821220845257
Q9UKK3,-7.72763972576156,-4.30397804014317,-8.82554097692837,-4.88181740098451,-4.35409873279572
Q9NPI6,-6.27605542653072,-5.77845504897507,-5.84666055414142,-7.54820490363292,-5.57005282755107
Q8ND82,-8.83542371506088,-2.88940869966553,0.398399421255427,1.2132789732616,0.422581767816164
Q86VR2,-10.2316659867744,-8.56397630897712,-4.3773703451895,-2.50936292074204,-4.3388341267059
Q6P1L5,-6.99095055325566,-3.37903468771533,-2.18293472146506,-6.46620406505526e-05,-2.15651596968077
Q9UGR2,-7.29709714718307,-9.13123061730394,-6.73498842309248,-4.74532903289475,-5.16521357295263
Q8NCC3,-3.06185750124741,-3.74969567171546,-5.38476301648861,-23.2534966642115,-23.2534966642115
Q5T5X7,-5.0847786350441,-3.61643306058736,-3.1477767498868,-2.94989038548807,-3.26089203770653
Q8NCS7,-6.15258225148537,-4.6611800635122,-5.0521485616812,-23.2534966642115,-23.2534966642115
O14640,-2.48529544872109,-3.04286806824122,-8.8892281914356,-1.22798922296281,-0.707227187709247
Q9ULG1,-4.31121150388632,-4.0353947477734,-23.2534966642115,-3.83295004911063,-3.75482443655907
Q8NBM8,-3.67400281439944,-3.7112066410795,-4.96975844349856,-4.93620727043982,-4.51708024418523
P10606,-5.57861528944807,-5.87104469074096,-5.68714767543337,-4.54949075903395,-4.83744341602843
Q12791,-17.232603274589,-5.85445691125348,-5.85594801482205,-4.3258227670353,-5.32348425467642
Q96PU8,-3.83786763264435,-2.33236140066343,-1.29552411350007,-2.65096589496293,-1.55473185264374
Q86W50,-8.96801803307616,-10.4151101375543,-6.82480105972537,-6.03046333472672,-6.46245590105421
Q9BZR6,-1.06021249144612,-1.14135736594011,-0.462516292536197,-0.586141615290621,-0.419225775977647
O43493,-4.66307392533319,-4.4005750210236,-4.2439613602526,-3.01877271143645,-6.49152874171571
O14910,-0.055411020295107,0.154360582877795,0.42313529588709,-0.881200109898044,0.340553012014767
Q86XN8,-4.56848306958397,-5.88082084979582,-4.13777787116093,-3.09990655178018,-3.98846946912685
P58546,-8.21730934436363,-9.53591776552282,-6.41369536907083,-23.2534966642115,-12.7741081273556
Q4LDG9,-4.71689222410767,-4.1918063305938,-4.0868847501869,-4.10202635827221,-4.59698333365834
Q96T21,-3.42656070769044,-3.02686997382093,-4.24967834877634,-1.74690071149292,-2.79297122417879
Q4VC31,-7.20191708456963,-23.2534966642115,-11.3252216283863,-23.2534966642115,-14.0839921251914
P07686,-7.59722812625756,-6.92937960031334,-11.1214641353908,-5.35255668215933,-3.87243435431627
P22304,-7.18057918129526,-7.16708874679779,-4.84776986762163,-4.40415270179624,-4.31180716589333
Q8TBP0,-2.07375612085561,-2.77934883819483,-0.478560581956626,-0.319299504858374,-4.78340334626226
Q13627,-7.30762900914578,-12.786285854664,-5.16112450841233,-3.33695859257009,-5.2857803262712
Q9BT22,-2.50593442025472,-2.51074007241925,-3.11616317577652,-3.15658967581804,-3.11643524039102
Q9Y5S9,-6.03919760853622,-8.6149801215907,-23.2534966642115,-5.41113634393287,-4.40313393153882
Q5RKV6,-1.92111973506212,-2.25774707337984,-2.34907679114497,-2.366273369069,-1.91061903175204
Q96I99,-4.61467157866581,-23.2534966642115,-11.1139069014933,-23.2534966642115,-1.29660734287623
Q9Y4C1,-3.80793571559882,-3.96443998338946,-3.97706534489559,-2.94351625200891,-1.67667455970141
P13995,-5.1688986958677,-5.47011541721447,-4.37709448689749,-5.27408338988589,-5.43233160209203
P13861,-6.85195020574996,-7.10675833266522,-7.00107601551431,-6.56885894570003,-6.59425326149294
O95551,-5.72642279282632,-7.04589935434315,-5.97730806973039,-4.62294721027993,-4.58426050449034
Q9H8Y8,-4.4531740353036,-4.35834046828618,-4.15562328339952,-3.77489959513462,-4.48841409331293
Q9HD45,-8.980929109961,-5.13978711190408,-7.02592774910005,-3.8887380856717,-3.88586627046124
Q05519,-3.43301325114195,-3.67205217431821,-3.5033583907176,-3.55251747998513,-3.54273137420929
Q9UBW8,-1.4159046198151,-1.52317416526439,-1.24554655956774,-1.34072941249713,-1.63507108936668
Q14684,-12.156160983755,-7.46894239507618,-4.67293183904126,-6.27744112828475,-6.96527238790086
Q96B97,-3.36679411093342,-3.50013128280508,-0.670476086396925,-3.88415234029624,-4.82071456637175
P78509,-5.71953931806452,-5.48329562013229,-4.13234048672512,-2.61233823715614,-3.1310025231422
Q70EL1,-2.41226048922069,-2.65808404421763,-1.15484031818489,-1.65275742382501,0.0734056574019244
Q9BWL3,-2.54987345661547,-2.84203380001123,-2.0182317283569,-1.68521019682198,-0.809351071317448
Q99435,-10.2779058734914,-4.25679121909057,-0.0522874625593641,0.0011017807511449,-0.341787962369719
Q8NCN4,-15.0851158895562,-3.58850159948023,-2.69642653065488,-2.33931143349956,-0.662261328168417
O00767,-3.22584776001222,-10.900595305543,-10.7780069803141,-14.0328763319461,-23.2534966642115
O95394,-8.80207985846482,-9.59531127960022,-4.19945905111823,-10.5843976904241,-6.59974544885079
P50416,-8.88467969741378,-4.64466734138261,-2.73581508965098,-6.32687992764467,-5.3051466652437
Q969U7,-4.51771242387605,-4.78592575970342,-3.64212132074584,-4.28295978465069,-5.826181568258
Q7Z3C6,-6.7050071349125,-11.4015714951434,-6.68668546387032,-5.62817231471896,-5.38428460035243
Q8TEU7,-5.24188193135979,-12.1217711414953,-3.58010893480426,-6.88453388164402,-6.3320690610622
O95568,-2.56452414280407,-1.77041034581457,-8.71714789594846,-23.2534966642115,0.999902322618908
Q92830,-2.40446723228948,-2.24677305959608,-1.50186801606581,-1.40529554577999,-1.6850716215785
P62979,-8.94691972750887,-12.8543824408558,-9.02278534916546,-2.36023061711854,-2.14210608047324
Q9P0K9,1.71377903393774,-3.60137925221105,3.9908216642633,3.44215793401888,3.85350817984687
Q9BVL4,-3.73457356756108,-3.4575211482184,-4.13087720702393,-3.23753542416973,-3.77924695421501
Q6NS38,-6.82816790367293,-6.63273479248207,-23.2534966642115,-5.02623964029454,-23.2534966642115
A8MXV4,-6.52032122718656,-7.19125191539364,-5.03129494790489,-4.14423387711786,-4.50110269849703
Q9BSJ5,-2.8378931021557,-12.4733694004146,-14.3226889116505,-4.00552813340236,-9.65486451407941
Q86U38,-12.2207937315035,-7.44189842798236,-4.67710131770848,-4.44900038636651,-3.97898539487396
P46019,-4.93895358035868,-18.7851467206464,-23.2534966642115,-23.2534966642115,-20.9869012399769
P48163,-8.29012456223057,-8.29749817653168,-8.8822329155604,-6.91190505488271,-15.5134158264819
Q8TBZ3,-3.57494803522729,-3.85648881693199,-3.88557531371793,-3.77149046108535,-12.4719831630435
Q49A26,-5.50364812934258,-5.99300916868227,-5.52105151434366,-6.15741438300942,-6.11921690752985
Q9UKD2,-1.71979749868031,-0.477853211387416,-1.83386291069355,-2.91719633686319,-2.40066050654123
Q6ZTW0,-5.25051403453606,-6.01777353888332,-3.736385201376,-3.58375157849437,-3.98210425941305
Q96QE2,-6.2886987287433,-7.02220441070845,-6.06453541646953,-5.07659643133793,-23.2534966642115
O43741,-2.01737718576577,-1.94088789635653,-10.4199700717992,-3.81834608275408,-12.7841829128337
Q66PJ3,-4.31188459721337,-14.7609373074041,-3.49313835402413,-20.0767931727705,-12.1309628586121
P26373,-7.18485745061926,-6.30665256520672,-5.51645132310912,-5.71266237147461,-5.70252051783336
P50452,-6.10285378027845,-23.2534966642115,-23.2534966642115,-4.83984487534659,-5.83608135960301
Q8NDX5,-3.28165391074963,-2.73505356584237,-2.57519686522033,-3.51268740547181,-5.05800595858795
Q9UL12,-5.6589881943466,-5.77984339533328,-14.5143384309156,-5.07009138988649,-11.4420092548797
Q96MG7,-3.68658217891218,-4.15312514475097,-4.20741266448585,-3.22213760143817,-3.35104105328451
Q9UNA4,-3.93116373310947,-4.03917677552098,-6.64840460142021,-2.77957389429594,-3.77329238158379
Q8WYL5,-5.12115885782586,-5.34160855109603,-4.12311003452606,-2.56972567597873,-4.14751632518894
O75147,-3.34581876140664,-2.87689369850271,-2.79682693624661,-1.65923689821948,-2.1870499944897
Q8ND83,-4.73289282131173,-4.5616540652146,-3.30824577053738,-2.89204225151477,-14.4742197247829
Q53G59,-14.1836532727289,-3.28037751291379,-1.49111557113019,-1.34449358000145,-2.34410829772163
Q9NVR0,-1.32062199134989,-2.14121508436925,-1.82351350271881,-1.12717498354244,-0.548266068069588
Q9Y6K8,-5.49649017014386,-15.9881270758023,-2.3406839379024,-4.16185535604139,-15.9956700164014
Q8N944,-4.04188816523093,-4.97875554192915,-1.96093438334715,-10.3657140417573,-11.4265704911354
Q96GW9,-6.26342151386376,-6.24967321372809,-5.81244102997313,-5.58886829122461,-5.44189824799947
P62942,-11.93921969511,-8.28538973189765,-6.26391277417371,-5.1500857374896,-6.50947952677738
Q9HCK1,-1.15554293299953,-0.765720549184272,-0.920101996316871,-0.359318842225325,-1.15363558530545
P50749,-4.70359357480581,-4.74811735797711,-3.44262796948767,-4.43560725514167,-4.3069238503005
Q9H0E9,-4.22288578922887,-4.27330713913098,-5.47683662032467,-2.75309962592442,-8.65724303968116
Q8WUY1,-5.05289313475863,-15.7329897001431,-23.2534966642115,-23.2534966642115,-3.08837639037882
Q6IC98,-4.02599534669411,-5.0972218226953,-3.52940821893557,-4.11086408304819,-4.64803673377274
Q96G01,-2.74713413261875,-2.2826026283726,-3.12965319007628,-1.93369109679306,-2.59668256565453
Q13454,0.548759301736479,0.056135706793516,0.440001114535422,-5.18615143908002,-11.3090966671091
P62140,-0.762493852440803,-0.825398297518899,-0.730043440772959,-1.47563493781007,-0.830002294308596
Q8N9N5,-4.04067581045269,-2.43001893584247,-2.55581229564492,0.454091248480507,0.951413244781961
P52746,-3.98864006444861,-15.1612502276239,-23.2534966642115,-3.64908838242867,-12.5300633783761
O94916,-2.23774562503966,-2.43850194914215,-4.56388925504274,-1.59913186081356,-2.11597359398279
Q0VDF9,-16.5472916408764,-6.42426621828274,-4.29217435440353,-4.62196776261594,-5.11655326549849
Q9Y5E8,-3.35938903354507,-3.39681585884234,-4.64315555014203,-3.1754091795276,-2.68282897159823
O43402,-5.63939654380526,-6.1695454676488,-4.01660465433352,-4.87963705940955,-4.83085385758597
Q13163,-2.85366590286871,-3.26416158219467,-12.5700195114357,-1.21670786189249,-4.30232228109825
P46013,4.05269796577721,4.02440602782419,3.79877277205675,4.39311605436064,4.01799147731644
Q6P1N9,-7.11559360940757,-5.80929703403738,-11.253932047193,-13.1245832593252,-12.0788983309093
Q96N46,-6.69045173095467,-11.4832087234652,-4.19887103828013,-5.3434839383333,-11.2708523820429
Q9NQT5,-7.46049182802422,-23.2534966642115,-13.7494413367161,-23.2534966642115,-23.2534966642115
P53675,-6.95338032295111,-14.6131082555926,-7.74073899101018,-8.45829431498051,-8.82315761659942
Q8IY95,-0.335516864479208,-0.391076963891387,0.0343574305339673,-0.497574400900129,-1.34493556367451
Q9H898,0.01646212508957,0.0260888194656272,-1.3373927433271,-1.27496615396354,-0.837482365226503
Q9UNP4,-6.17068244406026,-4.00880939584733,-3.46312792778229,-3.65604791066103,-2.47646749292756
Q5T3I0,-9.8350770569417,-3.28438054252799,-2.63033817667083,-1.40436402505235,-2.91730939312446
Q92828,-3.10551964080122,-3.10310618332559,-3.10224327016291,-2.0003697656344,-2.69312492518938
P12814,-8.35354538203598,-7.80124071753038,-11.1252809630248,-8.90553604415473,-10.5140146593902
Q96EP1,-1.47765037406596,-1.51819357576614,-1.74285265835481,-3.3589088619051,-2.95687567829298
O95571,-16.0925964656623,-7.67766702218908,-5.82238486991023,-5.58422609756034,-8.48192409385498
O75528,-4.87327114279237,-4.85690025154311,-3.50696198984357,-3.87329348589098,-2.9598985243752
Q9H2J4,-4.95736885217498,-5.85005775832741,-5.0802427620536,-4.24579327126298,-5.62859966362841
Q9Y4B5,-3.24234474085329,-3.45454128168658,-4.88237423756195,-3.30963761012854,-3.27341913264531
O95926,-3.70867611122382,-3.62967293919875,-3.08462958486618,-2.4959254255119,-2.66433766027861
P14543,-4.28525835761028,-14.5458260283627,-23.2534966642115,-3.22612808315508,-2.84078508113591
Q9H4K7,0.634934993286618,0.670320534333601,0.843569914883328,1.52734431192915,0.804202069622793
P13611,-0.879085335645441,-1.37207752002444,-1.38798725045441,-1.55344290021198,-1.70464168502401
Q9BXA9,-1.06892629757407,-1.24739315560115,-9.94869613461158,-2.95711618535662,-0.631295673524458
P62253,-7.84061811835126,-11.0787385152263,-10.2343222669428,-10.8320201614654,-10.3043222708243
Q6PJI9,-1.27707636561494,-1.19293415104924,-2.1145205954307,-1.16381072374284,-0.90618189934392
Q16539,-6.2867021877067,-3.79342647086539,0.109950884601706,-0.0483627456197939,-0.0836829502909028
Q9H0U9,-5.0255280880754,-15.0311855348814,-2.99806477473895,-2.62975484939629,-2.6285541995548
